CPNT_ID,CPNT_TYP_ID,REV_DTE,DMN_ID,NOTACTIVE,CPNT_TITLE,DEL_MTH_ID,SUBJ_AREA_1,SUBJ_AREA_2,SUBJ_AREA_3,CONTACT,CPNT_DESC,COMMENTS,CMPL_STAT_ID,CPNT_LEN,AUTO_FILL_ENRL,ENRL_THRESHOLD_DAYS,SCHEDULE_CAN_OVERRIDE_PRICE,RTYP_ID,CPNT_SRC_ID,SAFETY_REL,CREATE_DTE,INIT_NUMBER,INIT_PERIOD_TYPE_ID,INIT_BASIS_TYPE_ID,RETRNG_NUMBER,RETRNG_PERIOD_TYPE_ID,RETRNG_BASIS_TYPE_ID,REV_NUM,REVISER,APPRVR,APPRVD,APPRVL_DTE,MIN_ENRL,MAX_ENRL,PREP_LEN,DEFAULT_PUB_PRICE,LES_PLAN,CREDIT_HRS,CPE_HRS,CONTACT_HRS,STUD_MATS,INST_MATS,CPNT_GOALS,TGT_AUDNC,GRADE_OPT,CHGBCK_METHOD,SHOW_IN_CATALOG,COL_NUM1_VAL,COL_NUM2_VAL,COL_NUM3_VAL,COL_NUM4_VAL,COL_NUM5_VAL,PRICE_CURRENCY_CODE,LEVEL1_SURVEY,LEVEL3_SURVEY,CATALOG_1,CATALOG_2,CATALOG_3,APP_ID,BUILD_USER,BUILD_COMPANY,BUILD_LOC,BUILD_DATE,DEVELOPER_TOOL,CONTENT_ONLINE,LAUNCH_TYPE,PRIMARY_PARAM,OFFLINE_PRIMARY_PARAM,SECONDARY_PARAMS,AICC_SUPPORT,ENABLE_CROSSDOMAIN,ITEM_ONLINE,ITEM_ONLINE_ONLY,REVIEWABLE,DAYS_TO_EXPIRATION,FAIL_STAT_ID,AICC_MAX_NORMAL,MODULE_NAME,MASTERY_SCORE,REMOVE_CPNT_MODULE_FLAG,ESIG_ENABLED,INCLUDE_IN_GOVT_REPORTING,TRAINING_TYPE,LGL_ENTITY_2483_ID,ENABLE_RATING,INCLUDE_PREV_REV_RATING,MODULE_TYPE,CONTENT_WRAPPER_TYPE,EXAM_REVIEW_OPTION,NODE_LEVEL,NODE_NO,OFFLINE_ACCESSIBLE,APP_DMN_ID,APP_DESCRIPTION,APP_NOTACTIVE,APP_TITLE,AUTO_COMPETENCY,THUMBNAIL_URI,FAILURE_ACTION,REPEAT_COUNT,OFFLINE_FILE_PATH,SELF_ENRL,ENABLE_ORDER,APPROVAL_REQD,TAP_DEF_ID,SELF_RECORD_LRNGEVT,SUB_RECORD_LRNGEVT,USE_AICC_WRAPPER,HTML_CPNT_DESC,TRIGGER_CPNT_PASS,TRIGGER_CPNT_FAIL,PARENT_MODULE_NAME,FORCE_ORDER,LOCALE,USER_CAN_WAITLIST,SUPER_ENRL,WITHDRAW_TAP_DEF_ID,WITHDRAW_APPROVAL_REQ,LAUNCH_IN_A_NEW_BWSR_WINDOW,PRODUCTION_READY,SCHED_CAN_OVERRIDE_CAN_POLICY,CANCEL_POLICY_ID,SKIP_CONTENT_STRUCTURE_PAGE!##!
course-20089,ONLINE,,AHOLD,N,Market Basket Analysis in R,,,,,,"Last time you were at the supermarket, what was in your shopping basket? Was there a connection between the products you purchased, like spaghetti and tomatoes or ham and pineapple? Whether online or offline, retailers use information from millions of customer’s baskets to analyze associations between items and extract insights using association rules.

To help you quantify the degree of association between items you’ll use market basket analysis to uncover unseen connections and visualize relevant and insightful rules. You’ll then get to practice what you’ve learned on a movie dataset, as you predict which movies are watched together to create personalized movie recommendations for users.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/market-basket-analysis-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Market Basket Analysis in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19995,ONLINE,,AHOLD,N,Introduction to Scala,,,,,,"Get an introduction to the programming language Scala. You'll learn why and how companies like Netflix, Airbnb, and Morgan Stanley are choosing Scala for large-scale applications and data engineering infrastructure. You'll learn the basics of the language, including syntax and style, focusing on the most commonly used features in the Scala standard library. You'll learn by writing code for a real program that plays a computer version of the popular card game Twenty-One. You’ll get a taste of the value of a hybrid object-oriented and functional programming language, of which Scala is the foremost example. We recommend this course for learners with intermediate-level programming experience, which can be acquired in the listed prerequisites.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/introduction-to-scala,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Introduction to Scala,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19932,ONLINE,,AHOLD,N,Pandas Joins for Spreadsheet Users,,,,,,"Joining two or more datasets is necessary for almost any real-world analysis. You’ve done it before with spreadsheets using VLOOKUP and related functions. Can you build on this experience as you transition to the world of Python? Yes! In this course you will learn the ins and outs of bringing datasets together with pandas, Python’s gold standard for manipulating tabular data. You’ll apply pandas functions to combine data from the National Football League (NFL) framed in a familiar spreadsheet environment. Armed with these skills you will be able to harness the power of pandas and integrate larger, more complex datasets into any analysis.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/pandas-joins-for-spreadsheet-users,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Pandas Joins for Spreadsheet Users,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19930,ONLINE,,AHOLD,N,Introduction to Data Engineering,,,,,,Have you heard people talk about data engineers and wonder what it is they do? Do you know what data engineers do but you're not sure how to become one yourself? This course is the perfect introduction. It touches upon all things you need to know to streamline your data processing. This introductory course will give you enough context to start exploring the world of data engineering. It's perfect for people who work at a company with several data sources and don't have a clear idea of how to use all those data sources in a scalable way. Be the first one to introduce these techniques to your company and become the company star employee.,DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/introduction-to-data-engineering,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Introduction to Data Engineering,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19854,ONLINE,,AHOLD,N,Data Manipulation with dplyr ,,,,,,"Say you've found a great dataset and would like to learn more about it. How can you start to answer the questions you have about the data? You can use dplyr to answer those questions—it can also help with basic transformations of your data. You'll also learn to aggregate your data and add, remove, or change the variables. Along the way, you'll explore a dataset containing information about counties in the United States. You'll finish the course by applying these tools to the babynames dataset to explore trends of baby names in the United States.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/data-manipulation-with-dplyr,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Data Manipulation with dplyr ,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19853,ONLINE,,AHOLD,N,Practicing Machine Learning Interview Questions in Python,,,,,,"Have you ever wondered how to properly prepare for a Machine Learning Interview? Of course you have or you likely wouldn't be reading this right now! In this course, students will prepare to answer 15 common Machine Learning (ML) interview questions for a data scientist role in Python. These questions will revolve around 7 important topics: data preprocessing, data visualization, supervised learning, unsupervised learning, model ensembling, model selection, and model evaluation. By the end of the course, the students will possess both the required theoretical background and the ability to develop Python code to successfully answer these 15 questions. The coding examples will be mainly based on the scikit-learn package given its ease-of-use and ability to cover the most important ML techniques in the Python language.
<br /> <br />
<i>The course does not teach machine learning fundamentals as these are covered in the course's prerequisites.</i>",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/practicing-machine-learning-interview-questions-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Practicing Machine Learning Interview Questions in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19815,ONLINE,,AHOLD,N,Machine Learning for Marketing in Python,,,,,,"The rise of machine learning (almost sounds like ""rise of the machines""?) and applications of statistical methods to marketing have changed the field forever. Machine learning is being used to optimize customer journeys which maximize their satisfaction and lifetime value. This course will give you the foundational tools which you can immediately apply to improve your company’s marketing strategy. You will learn how to use different techniques to predict customer churn and interpret its drivers, measure, and forecast customer lifetime value, and finally, build customer segments based on their product purchase patterns. You will use customer data from a telecom company to predict churn, construct a recency-frequency-monetary dataset from an online retailer for customer lifetime value prediction, and build customer segments from product purchase data from a grocery shop.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/machine-learning-for-marketing-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Machine Learning for Marketing in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19730,ONLINE,,AHOLD,N,Introduction to Natural Language Processing in R,,,,,,"As with any fundamentals course, Introduction to Natural Language Processing in R is designed to equip you with the necessary tools to begin your adventures in analyzing text. Natural language processing (NLP) is a constantly growing field in data science, with some very exciting advancements over the last decade. This course will cover the basics of these topics and prepare you for expanding your analysis capabilities. We dive into regular expressions, topic modeling, named entity recognition, and others, all while providing thorough examples that can be used to kick start your future analysis.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/introduction-to-natural-language-processing-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Introduction to Natural Language Processing in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19700,ONLINE,,AHOLD,N,Introduction to TensorFlow in R,,,,,,"TensorFlow is a state-of-the-art machine learning framework that specializes in the ability to develop deep learning neural networks.  And now, it's available in R! This course will walk you through the basics of using TensorFlow in R. From simple linear regressions to more complex deep learning neural networks (which perform extremely well with BIG datasets) , you'll be introduced to both the basics of TensorFlow and higher-level APIs such as Keras and TFEstimators. We'll put your new-found skills to the test by exploring whether there is a predictable relationship between beer consumption and weather, and find out if we can accurately build a deep neural network to help predict whether a banknote is forged or genuine based on image data.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/introduction-to-tensorflow-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Introduction to TensorFlow in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-19197,ONLINE,,AHOLD,N,Credit Risk Modeling in Python,,,,,,"If you've ever applied for a credit card or loan, you know that financial firms process your information before making a decision.  This is because giving you a loan can have a serious financial impact on their business.  But how do they make a decision?  In this course, you will learn how to prepare credit application data.  After that, you will apply machine learning and business rules to reduce risk and ensure profitability.  You will use two data sets that emulate real credit applications while focusing on business value. Join me and learn the expected value of credit risk modeling!",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/credit-risk-modeling-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Credit Risk Modeling in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-18564,ONLINE,,AHOLD,N,Transactions and Error Handling in SQL Server,,,,,,"It is critical to know how to handle errors and manage transactions when programming SQL scripts. Unhandled errors can be very harmful and can cause unexpected situations, such as inconsistent data in your database, or even worse, errors can lead you to make wrong business decisions.
In this course, you will learn how to handle errors and discover how to manage transactions in case of an error. Additionally, you will study what happens when two or more people interact at the same time with the same data. You will practice all these concepts using two datasets, one of them based on bank accounts and the other one on an electric bike store.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/transactions-and-error-handling-in-sql-server,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Transactions and Error Handling in SQL Server,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-18542,ONLINE,,AHOLD,N,Practicing Machine Learning Interview Questions in R,,,,,,"Preparing for a Machine Learning (ML) interview could be quite challenging. Where to start? What topics to focus on? Theory or practice? Well, fear not! In this course, you will learn to answer 30 non-trivial questions that often pop up in ML interviews. These questions revolve around seven important topics: data preprocessing, data visualization, supervised learning, unsupervised learning, model ensembling, selection, and evaluation. You will practice these concepts while learning to predict the rating of an Android app or segmenting mall customers based on their purchasing behaviors. Keep in mind -- this course is meant to be more challenging than your average DataCamp course. Make sure to complete your prerequisite courses so you can gain the most out of the topics we will cover!",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/practicing-machine-learning-interview-questions-in-r,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Practicing Machine Learning Interview Questions in R,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-18408,ONLINE,,AHOLD,N,Introduction to Portfolio Analysis in Python,,,,,,"Have you ever had wondered whether an investment fund is actually a good investment? Or compared two investment options and asked what the difference between the two is? What does the risk indicator of these funds even mean? Or do you frequently work with financial data in your daily job and you want to get an edge? In this course, you’re going to get familiar with the exciting world of investing, by learning about portfolios, risk and return, and how to critically analyze them. By working on actual historical stock data, you’ll learn how to calculate meaningful measures of risk, how to break-down performance, and how to calculate an optimal portfolio for the desired risk and return trade-off. After this course, you’ll be able to make data-driven decisions when it comes to investing and have a better understanding of investment portfolios.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/introduction-to-portfolio-analysis-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Introduction to Portfolio Analysis in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-18306,ONLINE,,AHOLD,N,Building Data Engineering Pipelines in Python,,,,,,"In any data-driven company, you will undoubtedly cross paths with data engineers. Among other things, they facilitate some of your work by making data readily available to everyone within the organization, and possibly in bringing machine learning models into production. One way to speed up this process is through building an understanding of what it means to bring processes into production and what features are of high-grade code. In this course, we’ll be looking at various data pipelines the data engineer is building, and how some of the tools he or she is using can help you in getting your models into production or run repetitive tasks consistently and efficiently.
<br /> <br />
In this course, we illustrate common elements of data engineering pipelines. In Chapter 1, you will learn how to ingest data. Chapter 2 will go one step further with cleaning and transforming data. In Chapter 3, you will learn how to safely deploy code. Finally, in Chapter 4 you will schedule complex dependencies between applications.
<br /> <br />
<i>Building Data Engineering Pipelines covers new technologies and material, so we recommend that you have a strong understanding of the prerequisites to get the most out of this course.</i>",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/building-data-engineering-pipelines-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Building Data Engineering Pipelines in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-17718,ONLINE,,AHOLD,N,Spoken Language Processing in Python,,,,,,"We learn to speak far before we learn to read. Even in the digital age, our main method of communication is speech. Spoken Language Processing with Python will help you load, transform and transcribe audio files. You'll start by seeing what raw audio looks like in Python. And then finish by working through an example business use case, transcribing and classifying phone call data.",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/spoken-language-processing-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Spoken Language Processing in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
course-17605,ONLINE,,AHOLD,N,Machine Translation in Python,,,,,,"The need to pack a bilingual dictionary for your European holiday or keeping one on your desk to complete your foreign language homework is a thing of the past. You just hop on the internet and make use of a language translation service to quickly understand what the street sign means or finding out how to greet and thank a foreigner in their language. Behind the language translation services are complex machine translation models. Have you ever wondered how these models work? This course will allow you to explore the inner workings of a machine translation model. You will use Keras, a powerful Python-based deep learning library, to implement a translation model. You will then train the model to perform an English to French translation, and you will be shown techniques to improve your model. At the end of this course, you would have developed an in-depth understanding of machine translation models and appreciate them even more!",DataCamp Item Connector Upload,COMPLETED,,,,,OPT,DATACAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3,https://www.datacamp.com/courses/machine-translation-in-python,,,,,Y,Y,,,INCOMPLETE,,,,,,,,,,,,,,,,,Ahold,,Y,Machine Translation in Python,,,,,,,,Y,AHOLD-1ST-LEVEL-SUPERVISOR,,,,,,,,,,,,,,,,,,!##!
